minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,first_floor,distance_to_centre,type_secondary,price
0.08333333333333333,0.25,0.07992062060256179,0.12393767705382437,0.11570247933884298,0.0,0.1253731343283582,1.0,86000000.0
0.11666666666666667,0.25,0.07811654338805701,0.10269121813031162,0.11570247933884298,0.0,0.10978441127694859,1.0,100000000.0
0.06666666666666667,0.25,0.0785675626916832,0.11154390934844194,0.1115702479338843,0.0,0.3618573797678275,1.0,33999000.0
0.21666666666666667,0.25,0.06187984845751398,0.06019830028328613,0.19834710743801653,0.0,0.18872305140961854,1.0,36000000.0
0.1,0.25,0.09164712249684287,0.10269121813031162,0.08677685950413223,0.0,0.4142620232172471,1.0,42700000.0
0.08333333333333333,0.25,0.07408443081363883,0.08126770538243626,0.10826446280991735,0.0,0.16086235489220563,1.0,100000000.0
0.21666666666666667,0.25,0.10156954717661916,0.113314447592068,0.11570247933884298,0.0,0.27197346600331673,1.0,115000000.0
0.13333333333333333,0.25,0.05421252029586867,0.06515580736543909,0.06694214876033057,0.0,0.13598673300165837,1.0,24500000.0
0.23333333333333334,0.25,0.04880028865235433,0.06480169971671389,0.044628099173553724,0.0,0.3140961857379767,1.0,26000000.0
0.2833333333333333,0.25,0.06657044921522641,0.08905807365439093,0.05454545454545454,0.0,0.16583747927031509,1.0,56650000.0
0.25,0.25,0.07486920440194841,0.10605524079320114,0.050413223140495865,0.0,0.16583747927031509,1.0,72000000.0
0.26666666666666666,0.25,0.07874797041313368,0.06728045325779038,0.11239669421487603,0.0,0.05107794361525705,1.0,115000000.0
0.1,0.25,0.09949485837993867,0.10640934844192636,0.128099173553719,0.0,0.154228855721393,1.0,115732500.0
0.08333333333333333,0.25,0.1078838174273859,0.11473087818696884,0.13388429752066114,0.0,0.08623548922056384,1.0,195000000.0
0.21666666666666667,0.25,0.1286307053941909,0.18413597733711048,0.15702479338842976,0.0,0.07131011608623548,1.0,290000000.0
0.21666666666666667,0.25,0.05827169402850442,0.03541076487252125,0.09669421487603305,0.0,0.18872305140961854,1.0,37500000.0
0.15,0.25,0.06729208010102833,0.08852691218130312,0.0743801652892562,0.0,0.154228855721393,1.0,99600000.0
0.13333333333333333,0.25,0.06729208010102833,0.07453966005665723,0.10330578512396695,0.0,0.154228855721393,1.0,99600000.0
0.18333333333333332,0.25,0.11961031932166698,0.12641643059490087,0.14297520661157026,0.0,0.154228855721393,1.0,179000000.0
0.2833333333333333,0.25,0.07090023453003788,0.07808073654390936,0.10578512396694216,0.0,0.3701492537313433,1.0,44000000.0
0.16666666666666666,0.25,0.1448674003247339,0.15155807365439095,0.1619834710743802,0.0,0.154228855721393,1.0,170000000.0
0.13333333333333333,0.25,0.11600216489265741,0.12287535410764874,0.14049586776859505,0.0,0.154228855721393,1.0,250000000.0
0.11666666666666667,0.25,0.0600757712430092,0.08498583569405099,0.06611570247933884,1.0,0.04046434494195689,1.0,49899998.0
0.16666666666666666,0.25,0.06449576041854592,0.05754249291784703,0.2231404958677686,0.0,0.10713101160862354,1.0,55600000.0
0.15,0.25,0.10066750856936678,0.05842776203966006,0.12892561983471076,0.0,0.09883913764510778,1.0,99000000.0
0.08333333333333333,0.25,0.09525527692585242,0.05842776203966006,0.12479338842975207,0.0,0.16086235489220563,1.0,131000000.0
0.08333333333333333,0.25,0.11870828071441458,0.10623229461756374,0.21487603305785125,0.0,0.03980099502487563,1.0,238840000.0
0.15,0.25,0.06684106079740212,0.05134560906515581,0.12396694214876033,0.0,0.27761194029850744,1.0,48000000.0
0.16666666666666666,0.25,0.08812917192855854,0.07347733711048159,0.25950413223140495,0.0,0.27761194029850744,1.0,40500000.0
0.16666666666666666,0.25,0.08767815262493234,0.107471671388102,0.12066115702479338,0.0,0.27761194029850744,1.0,43500000.0
0.25,0.25,0.08262673642431896,0.013456090651558074,0.11487603305785124,0.0,0.1087893864013267,1.0,120000000.0
0.08333333333333333,0.25,0.09254916110409525,0.09968130311614731,0.12231404958677687,0.0,0.1253731343283582,1.0,144170000.0
0.11666666666666667,0.25,0.0951650730651272,0.09667138810198302,0.1322314049586777,0.0,0.154228855721393,1.0,148070000.0
0.1,0.25,0.16245715316615553,0.16890934844192637,0.17520661157024792,0.0,0.04046434494195689,1.0,175000000.0
0.23333333333333334,0.25,0.07360635035179505,0.06905099150141644,0.09917355371900827,0.0,0.2444444444444444,1.0,27300000.0
0.11666666666666667,0.25,0.07432798123759697,0.07737252124645894,0.09586776859504131,0.0,0.24875621890547261,1.0,33800000.0
0.2833333333333333,0.25,0.06602922605087497,0.05612606232294619,0.22975206611570248,0.0,0.09353233830845771,1.0,45000000.0
0.13333333333333333,0.25,0.10607974021288112,0.11296033994334279,0.13305785123966943,0.0,0.4729684908789386,1.0,59850000.0
0.16666666666666666,0.25,0.07730470864152986,0.008852691218130312,0.11074380165289256,0.0,0.07960199004975123,1.0,41000000.0
0.16666666666666666,0.25,0.09940465451921342,0.09277620396600567,0.24297520661157024,0.0,0.27761194029850744,1.0,43000000.0
0.11666666666666667,0.25,0.07703409705935414,0.11827195467422097,0.15702479338842976,0.0,0.03980099502487563,1.0,53000000.0
0.26666666666666666,0.25,0.07450838895904745,0.09560906515580737,0.2396694214876033,0.0,0.17777777777777776,1.0,55000000.0
0.1,0.25,0.08533285224607613,0.008852691218130312,0.11735537190082644,0.0,0.07131011608623548,1.0,64000000.0
0.2,0.25,0.07450838895904745,0.11862606232294619,0.0743801652892562,0.0,0.23184079601990046,1.0,72000000.0
0.11666666666666667,0.25,0.08713692946058091,0.11508498583569406,0.10743801652892562,0.0,0.13266998341625205,1.0,75000000.0
0.16666666666666666,0.25,0.10968789464189067,0.13810198300283288,0.19834710743801653,0.0,0.07993366500829187,1.0,99000000.0
0.25,0.25,0.11419808767815263,0.1363314447592068,0.14049586776859505,0.0,0.08391376451077943,1.0,124000000.0
0.08333333333333333,0.25,0.0695471766191593,0.04780453257790369,0.10495867768595041,0.0,0.18872305140961854,1.0,48990000.0
0.2,0.25,0.10635035179505684,0.113314447592068,0.13305785123966943,0.0,0.09651741293532339,1.0,75000000.0
0.18333333333333332,0.25,0.07811654338805701,0.12924929178470257,0.09090909090909091,0.0,0.1253731343283582,1.0,145000000.0
0.11666666666666667,0.25,0.12998376330506947,0.02301699716713881,0.15123966942148762,0.0,0.053399668325041456,1.0,205875000.0
0.18333333333333332,0.25,0.10734259426303447,0.16890934844192637,0.15702479338842976,0.0,0.0,1.0,56000000.0
0.4166666666666667,0.25,0.06034638282518492,0.0625,0.09917355371900827,0.0,0.16086235489220563,1.0,65000000.0
0.03333333333333333,0.25,0.16110409525527694,0.15757790368271957,0.1743801652892562,0.0,0.1585406301824212,1.0,115000000.0
0.1,0.25,0.14008659570629622,0.02301699716713881,0.1586776859504132,0.0,0.06600331674958541,1.0,224900000.0
0.08333333333333333,0.25,0.06458596427927116,0.06745750708215298,0.12975206611570247,0.0,0.18208955223880594,1.0,23800000.0
0.11666666666666667,0.25,0.076222262312827,0.08144475920679888,0.15950413223140497,0.0,0.19004975124378107,1.0,36000000.0
0.06666666666666667,0.25,0.1638102110770341,0.17351274787535412,0.0743801652892562,0.0,0.1585406301824212,1.0,113500000.0
0.08333333333333333,0.25,0.057550063142702515,0.08002832861189803,0.061157024793388436,0.0,0.18872305140961854,1.0,34000000.0
0.05,0.25,0.08127367851344038,0.0676345609065156,0.15454545454545454,0.0,0.10978441127694859,1.0,35490000.0
0.16666666666666666,0.25,0.11239401046364784,0.11933427762039663,0.13719008264462812,0.0,0.32205638474295184,1.0,52000000.0
0.15,0.25,0.08172469781706657,0.1274787535410765,0.11570247933884298,0.0,0.16583747927031509,1.0,56500000.0
0.2,0.25,0.06097780985026159,0.06834277620396602,0.09834710743801653,0.0,0.32205638474295184,1.0,59000000.0
0.16666666666666666,0.25,0.1589392025978712,0.024787535410764873,0.17272727272727273,0.0,0.08623548922056384,1.0,182000000.0
0.11666666666666667,0.25,0.0600757712430092,0.06745750708215298,0.0975206611570248,0.0,0.4142620232172471,1.0,46900000.0
0.21666666666666667,0.25,0.12168500811834748,0.17669971671388102,0.2702479338842975,0.0,0.32769485903814255,1.0,48500000.0
0.3,0.25,0.08100306693126466,0.09950424929178471,0.13140495867768595,0.0,0.18872305140961854,1.0,51000000.0
0.03333333333333333,0.25,0.16561428829153887,0.17209631728045327,0.17768595041322313,0.0,0.1585406301824212,1.0,97000000.0
0.15,0.25,0.20638643333934692,0.11455382436260625,0.13388429752066114,0.0,0.154228855721393,1.0,224900000.0
0.26666666666666666,0.25,0.041132960490709004,0.04851274787535411,0.08347107438016528,0.0,0.5021558872305141,1.0,11990000.0
0.21666666666666667,0.25,0.04834926934872813,0.06568696883852693,0.0743801652892562,0.0,0.7276948590381426,1.0,12900000.0
0.13333333333333333,0.25,0.05736965542125204,0.06462464589235128,0.09586776859504131,0.0,0.3396351575456053,1.0,15500000.0
0.06666666666666667,0.25,0.04834926934872813,0.0708215297450425,0.04628099173553719,1.0,0.154228855721393,1.0,24800000.0
0.08333333333333333,0.25,0.048980696373804804,0.06905099150141644,0.06611570247933884,0.0,0.154228855721393,1.0,27500000.0
0.38333333333333336,0.25,0.08623489085332853,0.09029745042492919,0.21487603305785125,0.0,0.3140961857379767,1.0,74800000.0
0.03333333333333333,0.25,0.16561428829153887,0.17209631728045327,0.17768595041322313,0.0,0.1585406301824212,1.0,105000000.0
0.08333333333333333,0.25,0.05664802453545013,0.06905099150141644,0.04297520661157025,0.0,0.27197346600331673,1.0,44988700.0
0.31666666666666665,0.25,0.06819411870828071,0.10800283286118981,0.12396694214876033,0.0,0.18872305140961854,1.0,64500000.0
0.11666666666666667,0.25,0.10752300198448493,0.13810198300283288,0.049586776859504134,0.0,0.10978441127694859,1.0,128000000.0
0.1,0.25,0.07721450478080462,0.09737960339943344,0.05785123966942149,0.0,0.02620232172470978,1.0,153000000.0
0.18333333333333332,0.25,0.044199891755367135,0.03186968838526912,0.0743801652892562,1.0,0.4288557213930348,1.0,26700000.0
0.2833333333333333,0.25,0.06571351253833664,0.06834277620396602,0.21818181818181817,0.0,0.09883913764510778,1.0,39500000.0
0.16666666666666666,0.25,0.06206025617896446,0.08657932011331446,0.061157024793388436,0.0,0.16583747927031509,1.0,41500000.0
0.1,0.25,0.055565578206747256,0.06285410764872522,0.09421487603305785,0.0,0.16583747927031509,1.0,42990000.0
0.25,0.25,0.07495940826267364,0.04833569405099151,0.10909090909090909,0.0,0.2122719734660033,1.0,45000000.0
0.31666666666666665,0.25,0.08172469781706657,0.008852691218130312,0.11404958677685952,0.0,0.18872305140961854,1.0,57000000.0
0.18333333333333332,0.25,0.07360635035179505,0.05152266288951842,0.28181818181818186,0.0,0.1585406301824212,1.0,64900000.0
0.11666666666666667,0.25,0.08262673642431896,0.08976628895184137,0.11487603305785124,0.0,0.1585406301824212,1.0,78000000.0
0.36666666666666664,0.25,0.08758794876420711,0.021246458923512748,0.11900826446280992,0.0,0.27131011608623545,1.0,190000000.0
0.18333333333333332,0.25,0.12123398881472129,0.049575070821529746,0.1446280991735537,0.0,0.05107794361525705,1.0,250000000.0
0.13333333333333333,0.25,0.04925130795598052,0.07613314447592069,0.049586776859504134,1.0,0.6315091210613599,1.0,12000000.0
0.23333333333333334,0.25,0.04708641529857478,0.07312322946175638,0.04132231404958678,0.0,0.46467661691542284,1.0,14450000.0
0.06666666666666667,0.25,0.04654519213422335,0.07418555240793201,0.04214876033057851,0.0,0.3247097844112769,1.0,14500000.0
0.06666666666666667,0.25,0.06819411870828071,0.07542492917847027,0.10413223140495867,0.0,0.4069651741293532,1.0,24287000.0
0.1,0.25,0.06458596427927116,0.09383852691218131,0.11570247933884298,0.0,0.32072968490878934,1.0,26500000.0
0.2833333333333333,0.25,0.06206025617896446,0.1018059490084986,0.07851239669421488,0.0,0.10978441127694859,1.0,33500000.0
0.11666666666666667,0.25,0.06639004149377593,0.09472379603399435,0.09256198347107437,0.0,0.2796019900497512,1.0,36900000.0
0.08333333333333333,0.25,0.06296229478621686,0.06728045325779038,0.15702479338842976,0.0,0.08623548922056384,1.0,41990000.0
0.18333333333333332,0.25,0.08921161825726141,0.11508498583569406,0.0743801652892562,0.0,0.09883913764510778,1.0,45000000.0
0.2,0.25,0.06981778820133501,0.07701841359773372,0.10495867768595041,0.0,0.18872305140961854,1.0,45000000.0
0.11666666666666667,0.25,0.07450838895904745,0.026558073654390935,0.10909090909090909,0.0,0.07131011608623548,1.0,47900000.0
0.2,0.25,0.07270431174454267,0.07985127478753543,0.10743801652892562,0.0,0.18872305140961854,1.0,49990000.0
0.2,0.25,0.0723434963016417,0.0794971671388102,0.10743801652892562,0.0,0.18872305140961854,1.0,50990000.0
0.08333333333333333,0.25,0.10156954717661916,0.12075070821529746,0.11900826446280992,0.0,0.08789386401326699,1.0,76000000.0
0.16666666666666666,0.25,0.13990618798484575,0.14518413597733712,0.15702479338842976,0.0,0.23184079601990046,1.0,82000000.0
0.25,0.25,0.12655601659751037,0.1333215297450425,0.14793388429752066,0.0,0.10978441127694859,1.0,147213000.0
0.06666666666666667,0.25,0.08749774490348187,0.09419263456090653,0.10743801652892562,0.0,0.27131011608623545,1.0,190000000.0
0.08333333333333333,0.25,0.04654519213422335,0.061968838526912186,0.05785123966942149,0.0,0.3887230514096185,1.0,12800000.0
0.08333333333333333,0.25,0.04654519213422335,0.06728045325779038,0.10743801652892562,0.0,0.3887230514096185,1.0,17650000.0
0.25,0.25,0.0420349990979614,0.04939801699716714,0.08429752066115702,0.0,0.3018242122719734,1.0,24000050.0
0.16666666666666666,0.25,0.05421252029586867,0.06161473087818697,0.09338842975206613,0.0,0.32205638474295184,1.0,30800000.0
0.06666666666666667,0.25,0.0690961573155331,0.10269121813031162,0.15702479338842976,0.0,0.3618573797678275,1.0,32300000.0
0.3,0.25,0.043839076312466176,0.05134560906515581,0.0859504132231405,0.0,0.2122719734660033,1.0,34000000.0
0.18333333333333332,0.25,0.09877322749413675,0.0963172804532578,0.27768595041322314,0.0,0.33266998341625204,1.0,39200000.0
0.016666666666666666,0.25,0.07360635035179505,0.10269121813031162,0.15702479338842976,0.0,0.16583747927031509,1.0,41000000.0
0.36666666666666664,0.25,0.08605448313187804,0.09313031161473088,0.11735537190082644,0.0,0.49419568822553894,1.0,44000000.0
0.23333333333333334,0.25,0.10409525527692585,0.10516997167138811,0.2727272727272727,1.0,0.23184079601990046,1.0,46000000.0
0.25,0.25,0.05222803535991341,0.07259206798866856,0.04132231404958678,0.0,0.17777777777777776,1.0,49900000.0
0.06666666666666667,0.25,0.09164712249684287,0.13810198300283288,0.15702479338842976,0.0,0.10978441127694859,1.0,55000000.0
0.11666666666666667,0.25,0.07360635035179505,0.10269121813031162,0.15702479338842976,0.0,0.27197346600331673,1.0,58000000.0
0.21666666666666667,0.25,0.09345119971134765,0.10056657223796034,0.1231404958677686,0.0,0.2122719734660033,1.0,64000000.0
0.11666666666666667,0.25,0.0852426483853509,0.01841359773371105,0.11735537190082644,0.0,0.02620232172470978,1.0,67000000.0
0.05,0.25,0.08343857117084612,0.13261331444759208,0.09834710743801653,0.0,0.10978441127694859,1.0,70000000.0
0.1,0.25,0.1367490528594624,0.19121813031161475,0.19834710743801653,0.0,0.05373134328358209,1.0,69990000.0
0.15,0.25,0.08443081363882374,0.015403682719546742,0.1165289256198347,0.0,0.053399668325041456,1.0,69900000.0
0.08333333333333333,0.25,0.10147934331589392,0.16111898016997167,0.11570247933884298,0.0,0.08789386401326699,1.0,76000000.0
0.18333333333333332,0.25,0.12006133862529317,0.06019830028328613,0.14297520661157026,0.0,0.053399668325041456,1.0,93000000.0
0.18333333333333332,0.25,0.08262673642431896,0.08976628895184137,0.11487603305785124,0.0,0.10978441127694859,1.0,96000000.0
0.11666666666666667,0.25,0.10662096337723255,0.11349150141643059,0.13305785123966943,0.0,0.09651741293532339,1.0,99000000.0
0.06666666666666667,0.25,0.1629081724697817,0.1694405099150142,0.17603305785123968,0.0,0.1585406301824212,1.0,115000000.0
0.11666666666666667,0.25,0.11419808767815263,0.0141643059490085,0.13884297520661157,0.0,0.04212271973466003,1.0,129990000.0
0.25,0.25,0.08262673642431896,0.08976628895184137,0.11487603305785124,0.0,0.10978441127694859,1.0,139000000.0
0.08333333333333333,0.25,0.09525527692585242,0.011331444759206801,0.12479338842975207,0.0,0.08623548922056384,1.0,160000000.0
0.05,0.25,0.11419808767815263,0.13810198300283288,0.15702479338842976,0.0,0.05107794361525705,1.0,165000000.0
0.08333333333333333,0.25,0.1367490528594624,0.14341359773371107,0.15619834710743802,0.0,0.1087893864013267,1.0,194800000.0
0.05,0.25,0.05340068554934151,0.012393767705382436,0.09256198347107437,0.0,0.2235489220563847,1.0,27770000.0
0.36666666666666664,0.25,0.04663539599494859,0.03186968838526912,0.08760330578512396,0.0,0.24776119402985072,1.0,30500000.0
0.31666666666666665,0.25,0.0510553851704853,0.04780453257790369,0.17355371900826447,0.0,0.31475953565505804,1.0,33000000.0
0.08333333333333333,0.25,0.07730470864152986,0.08445467422096319,0.11074380165289256,0.0,0.4328358208955223,1.0,33500000.0
0.03333333333333333,0.25,0.10986830236334115,0.0141643059490085,0.13553719008264462,0.0,0.3625207296849087,1.0,47000000.0
0.18333333333333332,0.25,0.09074508388959047,0.10800283286118981,0.3495867768595041,0.0,0.32205638474295184,1.0,59900000.0
0.15,0.25,0.09444344217932528,0.02903682719546742,0.12396694214876033,0.0,0.32205638474295184,1.0,64999999.0
0.03333333333333333,0.25,0.08839978351073427,0.0141643059490085,0.11900826446280992,0.0,0.08623548922056384,1.0,99000000.0
0.05,0.25,0.12412051235792892,0.13084277620396603,0.14628099173553719,0.0,0.05107794361525705,1.0,115000000.0
0.4166666666666667,0.25,0.08262673642431896,0.02301699716713881,0.11487603305785124,0.0,0.16086235489220563,1.0,139000000.0
0.16666666666666666,0.25,0.10544831318780444,0.0141643059490085,0.1322314049586777,0.0,0.154228855721393,1.0,155000000.0
0.23333333333333334,0.25,0.0690961573155331,0.10764872521246459,0.11074380165289256,0.0,0.2444444444444444,1.0,33400000.0
0.03333333333333333,0.25,0.04744723074147574,0.054886685552407936,0.0884297520661157,0.0,0.3781094527363184,1.0,35000000.0
0.03333333333333333,0.25,0.08984304528233808,0.03895184135977337,0.12066115702479338,0.0,0.18872305140961854,1.0,50000000.0
0.15,0.25,0.18401587587948764,0.3194050991501417,0.19834710743801653,0.0,0.07131011608623548,1.0,84000000.0
0.1,0.25,0.07730470864152986,0.08162181303116148,0.11074380165289256,0.0,0.02620232172470978,1.0,153000000.0
0.11666666666666667,0.3333333333333333,0.21261049972938842,0.21866147308781872,0.21322314049586777,0.0,0.20298507462686563,1.0,86200000.0
0.21666666666666667,0.3333333333333333,0.09615731553310482,0.1646600566572238,0.049586776859504134,0.0,0.32205638474295184,1.0,73500000.0
0.08333333333333333,0.3333333333333333,0.13223885982320044,0.20892351274787538,0.15702479338842976,0.0,0.04212271973466003,1.0,146000000.0
0.05,0.3333333333333333,0.13043478260869565,0.17705382436260625,0.10743801652892562,0.0,0.04212271973466003,1.0,146000000.0
0.16666666666666666,0.3333333333333333,0.07766552408443081,0.08480878186968839,0.1115702479338843,0.0,0.27761194029850744,1.0,37990000.0
0.1,0.3333333333333333,0.172830597149558,0.17917847025495753,0.18347107438016527,0.0,0.09651741293532339,1.0,145000000.0
0.25,0.3333333333333333,0.12141439653617175,0.12818696883852693,0.1446280991735537,0.0,0.10978441127694859,1.0,159000000.0
0.1,0.3333333333333333,0.20277827891033737,0.32400849858356945,0.19834710743801653,0.0,0.08623548922056384,1.0,350000000.0
0.06666666666666667,0.3333333333333333,0.11600216489265741,0.15757790368271957,0.049586776859504134,0.0,0.015588723051409617,1.0,169000000.0
0.16666666666666666,0.3333333333333333,0.16110409525527694,0.04426345609065156,0.1743801652892562,0.0,0.1253731343283582,1.0,180000000.0
0.18333333333333332,0.3333333333333333,0.09038426844668951,0.10977337110481587,0.06611570247933884,0.0,0.02155887230514096,1.0,125000000.0
0.06666666666666667,0.3333333333333333,0.11654338805700884,0.1274787535410765,0.09090909090909091,0.0,0.015588723051409617,1.0,169000000.0
0.1,0.3333333333333333,0.21703048890492516,0.26203966005665724,0.11570247933884298,0.0,0.08623548922056384,1.0,350000000.0
0.16666666666666666,0.3333333333333333,0.09038426844668951,0.09737960339943344,0.12066115702479338,0.0,0.27761194029850744,1.0,59990000.0
0.1,0.3333333333333333,0.11473931084250406,0.08126770538243626,0.3008264462809917,0.0,0.145273631840796,1.0,71000000.0
0.15,0.3333333333333333,0.35774851163629806,0.4667138810198301,0.39917355371900826,0.0,0.23184079601990046,1.0,289000000.0
0.23333333333333334,0.3333333333333333,0.09669853869745625,0.11154390934844194,0.10826446280991735,0.0,0.27197346600331673,1.0,61988000.0
0.16666666666666666,0.3333333333333333,0.09002345300378857,0.09702549575070822,0.12066115702479338,0.0,0.27761194029850744,1.0,43000000.0
0.16666666666666666,0.3333333333333333,0.1074327981237597,0.11437677053824362,0.13388429752066114,0.0,0.27761194029850744,1.0,52500000.0
0.3333333333333333,0.3333333333333333,0.07613205845210175,0.08321529745042494,0.10991735537190084,0.0,0.27197346600331673,1.0,69000000.0
0.016666666666666666,0.3333333333333333,0.1737326357568104,0.17351274787535412,0.11570247933884298,0.0,0.32205638474295184,1.0,95000000.0
0.21666666666666667,0.3333333333333333,0.09074508388959047,0.1558073654390935,0.0743801652892562,0.0,0.02155887230514096,1.0,125000000.0
0.25,0.3333333333333333,0.1457694389319863,0.15244334277620397,0.1628099173553719,0.0,0.07197346600331674,1.0,170000000.0
0.1,0.3333333333333333,0.09435323831860004,0.10145184135977338,0.12396694214876033,0.0,0.2122719734660033,1.0,42000000.0
0.11666666666666667,0.3333333333333333,0.27746707559083533,0.2831090651558074,0.2628099173553719,0.0,0.09651741293532339,1.0,270000000.0
0.21666666666666667,0.3333333333333333,0.07270431174454267,0.08498583569405099,0.15702479338842976,0.0,0.10978441127694859,1.0,59900000.0
0.06666666666666667,0.3333333333333333,0.07811654338805701,0.11685552407932012,0.10743801652892562,0.0,0.07131011608623548,1.0,68000000.0
0.18333333333333332,0.3333333333333333,0.18726321486559624,0.26558073654390935,0.15702479338842976,0.0,0.02222222222222222,1.0,350000000.0
0.16666666666666666,0.3333333333333333,0.14378495399603106,0.10269121813031162,0.16115702479338842,0.0,0.10978441127694859,1.0,190000000.0
0.31666666666666665,0.3333333333333333,0.08073245534908895,0.11154390934844194,0.0743801652892562,0.0,0.3618573797678275,1.0,40000000.0
0.06666666666666667,0.3333333333333333,0.06891574959408263,0.10092067988668556,0.0743801652892562,0.0,0.0,1.0,67000000.0
0.2833333333333333,0.3333333333333333,0.11482951470322929,0.11880311614730878,0.06942148760330578,0.0,0.16583747927031509,1.0,80000000.0
0.25,0.3333333333333333,0.11717481508208553,0.14553824362606235,0.045454545454545456,0.0,0.16583747927031509,1.0,83000000.0
0.25,0.3333333333333333,0.09417283059714956,0.10977337110481587,0.10991735537190084,0.0,0.16583747927031509,1.0,110000000.0
0.26666666666666666,0.3333333333333333,0.19538156233086776,0.20166430594900853,0.20082644628099175,0.0,0.09651741293532339,1.0,120000000.0
0.25,0.3333333333333333,0.11446869926032836,0.16625354107648727,0.04132231404958678,0.0,0.16583747927031509,1.0,125000000.0
0.06666666666666667,0.3333333333333333,0.1457694389319863,0.20892351274787538,0.1628099173553719,0.0,0.09519071310116085,1.0,155000000.0
0.13333333333333333,0.3333333333333333,0.20891214143965364,0.06728045325779038,0.21074380165289255,0.0,0.1253731343283582,1.0,221000000.0
0.03333333333333333,0.3333333333333333,0.23597329965722538,0.24185552407932012,0.23140495867768596,0.0,0.06069651741293532,1.0,249990000.0
0.16666666666666666,0.3333333333333333,0.08984304528233808,0.09684844192634562,0.12066115702479338,0.0,0.27761194029850744,1.0,43000000.0
0.26666666666666666,0.3333333333333333,0.17589752841421613,0.18236543909348443,0.1859504132231405,0.0,0.27197346600331673,1.0,130000000.0
0.1,0.3333333333333333,0.15406819411870828,0.16058781869688388,0.16942148760330578,0.0,0.154228855721393,1.0,155000000.0
0.13333333333333333,0.3333333333333333,0.11870828071441458,0.12553116147308785,0.1421487603305785,0.0,0.154228855721393,1.0,156000000.0
0.11666666666666667,0.3333333333333333,0.16092368753382646,0.1674929178470255,0.1743801652892562,0.0,0.154228855721393,1.0,180000000.0
0.15,0.3333333333333333,0.1448674003247339,0.15155807365439095,0.1619834710743802,0.0,0.02620232172470978,1.0,92000000.0
0.2,0.3333333333333333,0.11555114558903122,0.164128895184136,0.052066115702479335,0.0,0.23184079601990046,1.0,120000000.0
0.1,0.3333333333333333,0.15406819411870828,0.16058781869688388,0.16942148760330578,0.0,0.154228855721393,1.0,155000000.0
0.11666666666666667,0.3333333333333333,0.16110409525527694,0.1676699716713881,0.1743801652892562,0.0,0.154228855721393,1.0,180000000.0
0.21666666666666667,0.3333333333333333,0.1547898250045102,0.21954674220963175,0.19834710743801653,0.0,0.07131011608623548,1.0,340000000.0
